id,listtype,list,listnum,category,letter,itemnum,response,rt,semantic,phonological,overlap,hard_switch,soft_switch,any_switch,cue_combo,cue_valid,condition
R_13qlF5SjONdm5UA,phono_3,phono,3,,s,10,song,2065,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_3,phono,3,,s,11,Sponge,5517,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_3,phono,3,,s,12,soap,1783,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_3,phono,3,,s,13,soar,2783,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_3,phono,3,,s,14,sore,2017,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_3,phono,3,,s,15,score,2266,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_3,phono,3,,s,16,sport,2267,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_3,phono,3,,s,17,snore,2400,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_3,phono,3,,s,18,snake,2499,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_3,phono,3,,s,19,sly,3616,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_4,phono,4,,b,1,Brush,4226,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_4,phono,4,,b,2,bill,2183,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_4,phono,4,,b,3,bright,2633,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_4,phono,4,,b,4,blink,2549,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_4,phono,4,,b,5,bridge,2367,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_4,phono,4,,b,6,brick,2184,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_4,phono,4,,b,7,bong,6666,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_4,phono,4,,b,8,bingo,4116,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_4,phono,4,,b,9,boil,4499,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_4,phono,4,,b,10,blow,2985,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_4,phono,4,,b,11,b,3548,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_4,phono,4,,b,12,blast,2617,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_4,phono,4,,b,13,bring,7399,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,phono_4,phono,4,,b,14,brain,5517,no,yes,no,no,no,no,letter_only,yes,phonological
R_13qlF5SjONdm5UA,disj_3,disj,3,instruments,j,1,Jump,7882,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_13qlF5SjONdm5UA,disj_3,disj,3,instruments,j,2,just,3250,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_13qlF5SjONdm5UA,disj_3,disj,3,instruments,j,3,join,2150,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_13qlF5SjONdm5UA,disj_3,disj,3,instruments,j,4,joy,2000,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_13qlF5SjONdm5UA,disj_3,disj,3,instruments,j,5,jolly,4899,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_13qlF5SjONdm5UA,disj_3,disj,3,instruments,j,6,bass,3433,yes,no,no,yes,no,yes,semantic_only,yes,disjunctive
R_13qlF5SjONdm5UA,disj_3,disj,3,instruments,j,7,violin,4217,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_13qlF5SjONdm5UA,disj_3,disj,3,instruments,j,8,guitar,2566,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_13qlF5SjONdm5UA,disj_3,disj,3,instruments,j,9,piano,4433,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_13qlF5SjONdm5UA,disj_3,disj,3,instruments,j,10,jelly,11499,no,yes,no,yes,no,yes,letter_only,yes,disjunctive
R_13qlF5SjONdm5UA,disj_3,disj,3,instruments,j,11,jam,1317,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_13qlF5SjONdm5UA,disj_3,disj,3,instruments,j,12,jealous,3266,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_13qlF5SjONdm5UA,disj_4,disj,4,tools,h,1,How,8070,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_13qlF5SjONdm5UA,disj_4,disj,4,tools,h,2,hill,2550,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_13qlF5SjONdm5UA,disj_4,disj,4,tools,h,3,hope,1466,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_13qlF5SjONdm5UA,disj_4,disj,4,tools,h,4,horse,4384,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_13qlF5SjONdm5UA,disj_4,disj,4,tools,h,5,horn,2284,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_13qlF5SjONdm5UA,disj_4,disj,4,tools,h,6,haunt,4314,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_13qlF5SjONdm5UA,disj_4,disj,4,tools,h,7,hero,3550,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_13qlF5SjONdm5UA,disj_4,disj,4,tools,h,8,heal,2567,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_13qlF5SjONdm5UA,disj_4,disj,4,tools,h,9,Hammer,9866,yes,yes,yes,no,yes,yes,both,yes,disjunctive
R_13qlF5SjONdm5UA,disj_4,disj,4,tools,h,10,Screwdriver,8149,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_13qlF5SjONdm5UA,disj_4,disj,4,tools,h,11,Drill,4216,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_13qlF5SjONdm5UA,disj_4,disj,4,tools,h,12,saw,5616,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_13qlF5SjONdm5UA,conj_3,conj,3,animals,f,1,Frog,5267,yes,yes,yes,no,no,no,both,yes,conjunctive
R_13qlF5SjONdm5UA,conj_3,conj,3,animals,f,2,flamingo,7349,yes,yes,yes,no,no,no,both,yes,conjunctive
R_13qlF5SjONdm5UA,conj_4,conj,4,toys,p,1,Playhouse,15857,no,yes,no,no,no,no,letter_only,yes,conjunctive
R_13qlF5SjONdm5UA,conj_4,conj,4,toys,p,2,plushie,11382,yes,yes,yes,no,yes,yes,both,yes,conjunctive
R_15RYtkVGkJJO68V,semantic_3,semantic,3,furniture,,1,chair,2523,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15RYtkVGkJJO68V,semantic_3,semantic,3,furniture,,2,table,2315,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15RYtkVGkJJO68V,semantic_3,semantic,3,furniture,,3,desk,1425,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15RYtkVGkJJO68V,semantic_3,semantic,3,furniture,,4,dresser,1778,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15RYtkVGkJJO68V,semantic_3,semantic,3,furniture,,5,chairs,2647,no,no,no,no,no,no,neither,no,semantic
R_15RYtkVGkJJO68V,semantic_3,semantic,3,furniture,,6,chandelier,3246,no,no,no,no,no,no,neither,no,semantic
R_15RYtkVGkJJO68V,semantic_3,semantic,3,furniture,,7,light,2402,no,no,no,no,no,no,neither,no,semantic
R_15RYtkVGkJJO68V,semantic_3,semantic,3,furniture,,8,lamp,786,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15RYtkVGkJJO68V,semantic_3,semantic,3,furniture,,9,ottoman,3048,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15RYtkVGkJJO68V,semantic_3,semantic,3,furniture,,10,bed,6964,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15RYtkVGkJJO68V,semantic_3,semantic,3,furniture,,11,bedside table,3319,no,no,no,no,no,no,neither,no,semantic
R_15RYtkVGkJJO68V,semantic_3,semantic,3,furniture,,12,pouf,8664,no,no,no,no,no,no,neither,no,semantic
R_15RYtkVGkJJO68V,semantic_3,semantic,3,furniture,,13,coffee table,6444,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15RYtkVGkJJO68V,semantic_4,semantic,4,bodyparts,,1,arm,3542,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15RYtkVGkJJO68V,semantic_4,semantic,4,bodyparts,,2,leg,1723,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15RYtkVGkJJO68V,semantic_4,semantic,4,bodyparts,,3,head,1019,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15RYtkVGkJJO68V,semantic_4,semantic,4,bodyparts,,4,neck,1297,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15RYtkVGkJJO68V,semantic_4,semantic,4,bodyparts,,5,torso,2067,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15RYtkVGkJJO68V,semantic_4,semantic,4,bodyparts,,6,chest,4720,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15RYtkVGkJJO68V,semantic_4,semantic,4,bodyparts,,7,penis,2477,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15RYtkVGkJJO68V,semantic_4,semantic,4,bodyparts,,8,vagina,1637,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15RYtkVGkJJO68V,semantic_4,semantic,4,bodyparts,,9,boobs,4533,no,no,no,no,no,no,neither,no,semantic
R_15RYtkVGkJJO68V,semantic_4,semantic,4,bodyparts,,10,balls,9174,no,no,no,no,no,no,neither,no,semantic
R_15RYtkVGkJJO68V,semantic_4,semantic,4,bodyparts,,11,eyes,5424,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15RYtkVGkJJO68V,semantic_4,semantic,4,bodyparts,,12,heart,1500,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15RYtkVGkJJO68V,semantic_4,semantic,4,bodyparts,,13,liver,1739,no,no,no,no,no,no,neither,no,semantic
R_15RYtkVGkJJO68V,semantic_4,semantic,4,bodyparts,,14,kidney,1091,no,no,no,no,no,no,neither,no,semantic
R_15RYtkVGkJJO68V,semantic_4,semantic,4,bodyparts,,15,intestine,1546,no,no,no,no,no,no,neither,no,semantic
R_15RYtkVGkJJO68V,semantic_4,semantic,4,bodyparts,,16,brain,3006,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15RYtkVGkJJO68V,phono_3,phono,3,,s,1,snake,3188,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_3,phono,3,,s,2,start,1497,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_3,phono,3,,s,3,same,1377,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_3,phono,3,,s,4,spam,4565,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_3,phono,3,,s,5,sample,6016,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_3,phono,3,,s,6,sort,3507,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_3,phono,3,,s,7,sack,1387,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_3,phono,3,,s,8,slap,1169,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_3,phono,3,,s,9,sap,3015,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_3,phono,3,,s,10,strut,1962,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_3,phono,3,,s,11,stats,1765,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_3,phono,3,,s,12,statistics,1727,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_3,phono,3,,s,13,splat,6751,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_3,phono,3,,s,14,spat,1850,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_3,phono,3,,s,15,spit,1461,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_3,phono,3,,s,16,skit,2367,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_3,phono,3,,s,17,stamp,1699,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_3,phono,3,,s,18,strat,1684,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_3,phono,3,,s,19,strategy,2311,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_3,phono,3,,s,20,slit,6301,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_4,phono,4,,b,1,butt,2476,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_4,phono,4,,b,2,boo,1098,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_4,phono,4,,b,3,back,939,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_4,phono,4,,b,4,brass,1993,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_4,phono,4,,b,5,blue,2570,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_4,phono,4,,b,6,black,2665,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_4,phono,4,,b,7,but,2371,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_4,phono,4,,b,8,batt,3882,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_4,phono,4,,b,9,bat,1113,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_4,phono,4,,b,10,band,8298,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_4,phono,4,,b,11,bands,800,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_4,phono,4,,b,12,back,5726,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_4,phono,4,,b,13,backspace,1233,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_4,phono,4,,b,14,backlash,5408,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_4,phono,4,,b,15,banded,3997,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_4,phono,4,,b,16,brother,1840,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,phono_4,phono,4,,b,17,blanch,7556,no,yes,no,no,no,no,letter_only,yes,phonological
R_15RYtkVGkJJO68V,disj_3,disj,3,instruments,j,1,Jack,3908,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_15RYtkVGkJJO68V,disj_3,disj,3,instruments,j,2,trumpet,2036,yes,no,no,yes,no,yes,semantic_only,yes,disjunctive
R_15RYtkVGkJJO68V,disj_3,disj,3,instruments,j,3,jacket,4801,no,yes,no,yes,no,yes,letter_only,yes,disjunctive
R_15RYtkVGkJJO68V,disj_3,disj,3,instruments,j,4,drums,2912,yes,no,no,yes,no,yes,semantic_only,yes,disjunctive
R_15RYtkVGkJJO68V,disj_3,disj,3,instruments,j,5,electric guitar,2275,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_15RYtkVGkJJO68V,disj_3,disj,3,instruments,j,6,keyboard,1820,no,no,no,no,no,no,neither,no,disjunctive
R_15RYtkVGkJJO68V,disj_3,disj,3,instruments,j,7,bongos,2338,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_15RYtkVGkJJO68V,disj_3,disj,3,instruments,j,8,percussion,6106,no,no,no,no,no,no,neither,no,disjunctive
R_15RYtkVGkJJO68V,disj_3,disj,3,instruments,j,9,violin,3866,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_15RYtkVGkJJO68V,disj_3,disj,3,instruments,j,10,viola,923,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_15RYtkVGkJJO68V,disj_3,disj,3,instruments,j,11,bass,2227,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_15RYtkVGkJJO68V,disj_3,disj,3,instruments,j,12,saxophone,11299,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_15RYtkVGkJJO68V,disj_3,disj,3,instruments,j,13,jam,2826,no,yes,no,yes,no,yes,letter_only,yes,disjunctive
R_15RYtkVGkJJO68V,disj_3,disj,3,instruments,j,14,jelly,2489,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_15RYtkVGkJJO68V,disj_3,disj,3,instruments,j,15,jacking,5292,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_15RYtkVGkJJO68V,disj_4,disj,4,tools,h,1,Hat,4606,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_15RYtkVGkJJO68V,disj_4,disj,4,tools,h,2,hammer,2650,yes,yes,yes,no,yes,yes,both,yes,disjunctive
R_15RYtkVGkJJO68V,disj_4,disj,4,tools,h,3,screwdrive,4078,no,no,no,no,no,no,neither,no,disjunctive
R_15RYtkVGkJJO68V,disj_4,disj,4,tools,h,4,screwdriver,3403,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_15RYtkVGkJJO68V,disj_4,disj,4,tools,h,5,drill,8663,yes,no,no,no,no,no,semantic_only,yes,disjunctive
R_15RYtkVGkJJO68V,disj_4,disj,4,tools,h,6,chisel,2010,no,no,no,no,no,no,neither,no,disjunctive
R_15RYtkVGkJJO68V,disj_4,disj,4,tools,h,7,hippopotams,10119,no,yes,no,yes,no,yes,letter_only,yes,disjunctive
R_15RYtkVGkJJO68V,disj_4,disj,4,tools,h,8,hacker,3622,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_15RYtkVGkJJO68V,disj_4,disj,4,tools,h,9,hack,671,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_15RYtkVGkJJO68V,disj_4,disj,4,tools,h,10,happen,13387,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_15RYtkVGkJJO68V,disj_4,disj,4,tools,h,11,hallway,4053,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_15RYtkVGkJJO68V,disj_4,disj,4,tools,h,12,halls,1850,no,yes,no,no,no,no,letter_only,yes,disjunctive
R_15RYtkVGkJJO68V,conj_3,conj,3,animals,f,1,ferret,26707,yes,yes,yes,no,no,no,both,yes,conjunctive
R_15RYtkVGkJJO68V,conj_3,conj,3,animals,f,2,fox,900,yes,yes,yes,no,no,no,both,yes,conjunctive
R_15RYtkVGkJJO68V,conj_3,conj,3,animals,f,3,falcon,4429,yes,yes,yes,no,no,no,both,yes,conjunctive
R_15RYtkVGkJJO68V,conj_3,conj,3,animals,f,4,finch,3994,yes,yes,yes,no,no,no,both,yes,conjunctive
R_15RYtkVGkJJO68V,conj_3,conj,3,animals,f,5,flamingo,1364,yes,yes,yes,no,no,no,both,yes,conjunctive
R_15RYtkVGkJJO68V,conj_3,conj,3,animals,f,6,fossa,5096,no,yes,no,no,no,no,letter_only,yes,conjunctive
R_15RYtkVGkJJO68V,conj_4,conj,4,toys,p,1,paint,24015,yes,yes,yes,no,no,no,both,yes,conjunctive
R_15RYtkVGkJJO68V,conj_4,conj,4,toys,p,2,puzzle,1119,yes,yes,yes,no,no,no,both,yes,conjunctive
R_15RYtkVGkJJO68V,conj_4,conj,4,toys,p,3,play food,1463,no,yes,no,no,no,no,letter_only,yes,conjunctive
R_15RYtkVGkJJO68V,conj_4,conj,4,toys,p,4,plastic,4494,no,yes,no,no,no,no,letter_only,yes,conjunctive
R_15RYtkVGkJJO68V,conj_4,conj,4,toys,p,5,pie,756,no,yes,no,no,no,no,letter_only,yes,conjunctive
R_15RYtkVGkJJO68V,conj_4,conj,4,toys,p,6,pizza,832,no,yes,no,no,no,no,letter_only,yes,conjunctive
R_15RYtkVGkJJO68V,conj_4,conj,4,toys,p,7,plush,8558,yes,yes,yes,no,yes,yes,both,yes,conjunctive
R_15RYtkVGkJJO68V,conj_4,conj,4,toys,p,8,peggle,3377,no,yes,no,no,no,no,letter_only,yes,conjunctive
R_15RYtkVGkJJO68V,conj_4,conj,4,toys,p,9,pong,2107,no,yes,no,no,no,no,letter_only,yes,conjunctive
R_15RYtkVGkJJO68V,conj_4,conj,4,toys,p,10,pinball,2527,no,yes,no,no,no,no,letter_only,yes,conjunctive
R_15RYtkVGkJJO68V,conj_4,conj,4,toys,p,11,panda,6539,no,yes,no,no,no,no,letter_only,yes,conjunctive
R_15RYtkVGkJJO68V,conj_4,conj,4,toys,p,12,panther,951,no,yes,no,no,no,no,letter_only,yes,conjunctive
R_15sk8ooWLVBvUMD,semantic_1,semantic,1,clothing,,1,shirt,10611,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15sk8ooWLVBvUMD,semantic_1,semantic,1,clothing,,2,sweatshirt,10332,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15sk8ooWLVBvUMD,semantic_1,semantic,1,clothing,,3,hat,1114,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15sk8ooWLVBvUMD,semantic_1,semantic,1,clothing,,4,beanie,2943,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15sk8ooWLVBvUMD,semantic_1,semantic,1,clothing,,5,coat,6014,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15sk8ooWLVBvUMD,semantic_1,semantic,1,clothing,,6,jacket,3178,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15sk8ooWLVBvUMD,semantic_1,semantic,1,clothing,,7,underwear,4620,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15sk8ooWLVBvUMD,semantic_1,semantic,1,clothing,,8,boxers,2960,no,no,no,no,no,no,neither,no,semantic
R_15sk8ooWLVBvUMD,semantic_1,semantic,1,clothing,,9,shorts,2753,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15sk8ooWLVBvUMD,semantic_1,semantic,1,clothing,,10,shirt,2194,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15sk8ooWLVBvUMD,semantic_1,semantic,1,clothing,,11,crewneck,3285,no,no,no,no,no,no,neither,no,semantic
R_15sk8ooWLVBvUMD,semantic_1,semantic,1,clothing,,12,snowpants,3274,no,no,no,no,no,no,neither,no,semantic
R_15sk8ooWLVBvUMD,semantic_1,semantic,1,clothing,,13,socks,2035,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15sk8ooWLVBvUMD,semantic_2,semantic,2,food,,1,burger,8540,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15sk8ooWLVBvUMD,semantic_2,semantic,2,food,,2,beef,6888,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15sk8ooWLVBvUMD,semantic_2,semantic,2,food,,3,taco,3713,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15sk8ooWLVBvUMD,semantic_2,semantic,2,food,,4,rice,1693,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15sk8ooWLVBvUMD,semantic_2,semantic,2,food,,5,chicken,1971,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15sk8ooWLVBvUMD,semantic_2,semantic,2,food,,6,burrito,2782,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15sk8ooWLVBvUMD,semantic_2,semantic,2,food,,7,soup,1776,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15sk8ooWLVBvUMD,semantic_2,semantic,2,food,,8,crackers,5378,no,no,no,no,no,no,neither,no,semantic
R_15sk8ooWLVBvUMD,semantic_2,semantic,2,food,,9,lettuce,4521,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15sk8ooWLVBvUMD,semantic_2,semantic,2,food,,10,carrots,1838,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15sk8ooWLVBvUMD,semantic_2,semantic,2,food,,11,tomatoes,1868,no,no,no,no,no,no,neither,no,semantic
R_15sk8ooWLVBvUMD,semantic_2,semantic,2,food,,12,apples,1802,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15sk8ooWLVBvUMD,semantic_2,semantic,2,food,,13,oranges,4389,no,no,no,no,no,no,neither,no,semantic
R_15sk8ooWLVBvUMD,semantic_2,semantic,2,food,,14,bananas,4098,no,no,no,no,no,no,neither,no,semantic
R_15sk8ooWLVBvUMD,semantic_2,semantic,2,food,,15,blueberries,3787,yes,no,no,no,no,no,semantic_only,yes,semantic
R_15sk8ooWLVBvUMD,semantic_2,semantic,2,food,,16,strawberries,3948,no,no,no,no,no,no,neither,no,semantic
R_15sk8ooWLVBvUMD,phono_1,phono,1,,f,1,flew,6084,no,yes,no,no,no,no,letter_only,yes,phonological
R_15sk8ooWLVBvUMD,phono_1,phono,1,,f,2,fly,1553,no,yes,no,no,no,no,letter_only,yes,phonological
R_15sk8ooWLVBvUMD,phono_1,phono,1,,f,3,feet,2658,no,yes,no,no,no,no,letter_only,yes,phonological
R_15sk8ooWLVBvUMD,phono_1,phono,1,,f,4,floor,1696,no,yes,no,no,no,no,letter_only,yes,phonological
R_15sk8ooWLVBvUMD,phono_1,phono,1,,f,5,fight,3063,no,yes,no,no,no,no,letter_only,yes,phonological
R_15sk8ooWLVBvUMD,phono_1,phono,1,,f,6,fudge,4063,no,yes,no,no,no,no,letter_only,yes,phonological
R_15sk8ooWLVBvUMD,phono_1,phono,1,,f,7,fuzz,2448,no,yes,no,no,no,no,letter_only,yes,phonological
R_15sk8ooWLVBvUMD,phono_1,phono,1,,f,8,first,3309,no,yes,no,no,no,no,letter_only,yes,phonological
R_15sk8ooWLVBvUMD,phono_1,phono,1,,f,9,flask,17604,no,yes,no,no,no,no,letter_only,yes,phonological
R_15sk8ooWLVBvUMD,phono_1,phono,1,,f,10,flap,3161,no,yes,no,no,no,no,letter_only,yes,phonological
R_15sk8ooWLVBvUMD,phono_1,phono,1,,f,11,ferm,4221,no,yes,no,no,no,no,letter_only,yes,phonological
R_15sk8ooWLVBvUMD,phono_1,phono,1,,f,12,fern,2823,no,yes,no,no,no,no,letter_only,yes,phonological
R_15sk8ooWLVBvUMD,phono_1,phono,1,,f,13,firm,1498,no,yes,no,no,no,no,letter_only,yes,phonological
R_15sk8ooWLVBvUMD,phono_1,phono,1,,f,14,film,2000,no,yes,no,no,no,no,letter_only,yes,phonological
R_15sk8ooWLVBvUMD,phono_1,phono,1,,f,15,free,2762,no,yes,no,no,no,no,letter_only,yes,phonological
R_15sk8ooWLVBvUMD,phono_2,phono,2,,p,1,pee,4944,no,yes,no,no,no,no,letter_only,yes,phonological
R_15sk8ooWLVBvUMD,phono_2,phono,2,,p,2,poo,1971,no,yes,no,no,no,no,letter_only,yes,phonological
R_15sk8ooWLVBvUMD,phono_2,phono,2,,p,3,pineapple,10720,no,yes,no,no,no,no,letter_only,yes,phonological
R_15sk8ooWLVBvUMD,phono_2,phono,2,,p,4,pizza,1926,no,yes,no,no,no,no,letter_only,yes,phonological
R_15sk8ooWLVBvUMD,phono_2,phono,2,,p,5,pinky,2303,no,yes,no,no,no,no,letter_only,yes,phonological
R_15sk8ooWLVBvUMD,phono_2,phono,2,,p,6,point,1452,no,yes,no,no,no,no,letter_only,yes,phonological
